_id,캠프 이름,상세설명1,상세설명2,상세설명3,상세설명4,상세설명5,상세설명6,상세설명7,상세설명8,상세설명9
1321,별난독서문화체험장(별난독서캠핑장),경기도파주시술이홀로1315-0거든산업,031-959-9506,도심/지자체,자동차야영장,"봄,여름,가을,겨울",주말,홈페이지바로가기새창으로,전화,
1323,별다리캠핑,경기도가평군북면제령리528,1644-7140-,"숲,계곡,강/민간",글램핑,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로,낚시,어린이놀이시설"
1324,별드림캠핑장,경기도가평군가평읍개곡리198-1,"산,숲,계곡/민간",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로,수영장,농어촌체험시설",
1325,별따기캠핑장,강원평창군봉평면흥정계곡3길60,010-5305-6035,/민간,자동차야영장,홈페이지바로가기새창으로,전화,,,
1327,별마로빌리지캠핑장,강원영월군김삿갓면영월동로1954-40,010-3008-6408,계곡/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,전화,계곡물놀이
1330,별밤야영장,경기도안성시삼죽면진촌리7-4,010-8583-3451,"산,숲,계곡/민간","일반야영장,글램핑",홈페이지바로가기새창으로,전화,,,
1332,별밤글램핑,경상북도영천시임고면평천리6-3,"054-337-2007,010-3526-6467",도심/민간,"일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,전화,
1333,별볼일있는야영장,전라남도보성군문덕면양동리942,/민간,일반야영장,,,,,,
1335,별빛누리캠핑장,경기도가평군상면덕현리131-3번지,"산,숲,계곡,강/민간",글램핑,"봄,여름,가을,겨울",평일+주말,"계곡물놀이,낚시,어린이놀이시설",,,
1336,별빛두레펜션캠핑장,전라북도진안군석원로24-0석정휴게소별빛두레펜션,063-432-6068,계곡/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,계곡물놀이,
1337,별빛마루글램핑캠핑장,경상북도경주시천북면화산리93-6월정사부근,054-774-5353,숲/민간,"일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로,낚시,어린이놀이시설"
1342,별빛터카라반&글램핑펜션,경남합천군가회면중촌리196,"산,계곡/민간","일반야영장,카라반,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,계곡물놀이,,
1344,별삼킨별캠핑장,경상북도포항시북구죽장면죽장로2419번길14-22,010-9206-6234,/민간,일반야영장,홈페이지바로가기새창으로,온라인예약대기,,,
1345,별수하야영장,충청북도제천시백운면운학리171,"산,숲,계곡/민간","일반야영장,카라반,글램핑","봄,여름,가을,겨울",주말,홈페이지바로가기새창으로,"계곡물놀이,산책로",,
1346,별아래캠핑장,경기도용인시처인구양지면한터로662번길34-34별아래캠핑장,"031-332-5501,010-8787-7555",숲/지자체,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,전화,"산책로,낚시,강/물놀이"
1352,별장캠핑카,충청남도보령시신흑동929-29,"041-933-3718,010-5338-3718",해변/민간,"일반야영장,카라반","봄,여름,가을,겨울",평일+주말,"산책로,수상레저,낚시,해수욕",,
1353,별찌야영장,경상북도청도군운문면신원4길2별찌펜션,숲/민간,일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,낚시,어린이놀이시설",,
1354,별헤는밤,제주시애월읍광상로348,섬/민간,"일반야영장,카라반,글램핑","봄,여름",평일+주말,홈페이지바로가기새창으로,,,
1356,산청별헤는밤캠핑장,경남산청군신안면둔철산로575-26,010-2002-4677,산/민간,일반야영장,평일+주말,홈페이지바로가기새창으로,온라인실시간예약,,
1357,병목안캠핑장,경기도안양시만안구병목안로247번길37병목안캠핑장,031-389-5299,/지자체,자동차야영장,홈페이지바로가기새창으로,온라인예약대기,,,
1360,병풍바위야영장,강원도삼척시산양서원1길89-0산양1리마을회관,033-572-8658,/지자체,자동차야영장,전화,,,,
1362,보경사힐링캠핑장,포항시북구송라면보경로307,숲/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,수상레저,낚시,해수욕,어린이놀이시설",,
1364,보또피아힐링파크,강원도홍천군서면두미리785-20,010-3434-4677,강/민간,카라반,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,어린이놀이시설
1368,보물섬캠핑장,경상남도남해군남면남면로1229번길10-34보물섬캠핑장,055-862-8623,"산,숲/민간",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"산책로,낚시,해수욕,청소년체험시설",
1369,보보스캇캠핑장,강원도영월군주천면미다리길50-24보보스캇캠핑장,"033-375-1011,010-5123-0156",강/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,
1370,보성드림캠핑장,전라남도보성군득량면공룡로751드림캠핑장,"해변,산/민간",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"산책로,수상레저,낚시,해수욕,강/물놀이,수영장",,
1371,보은글램핑,충북보은군속리산면속리산로1029-13,호수/민간,글램핑,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로,낚시,어린이놀이시설",
1378,봉무공원야영장,대구시동구팔공로50길66,053-662-2624,산/지자체,일반야영장,"여름,가을",평일+주말,홈페이지바로가기새창으로,현장,"산책로,운동장,어린이놀이시설"
1379,봉바위농원,경기도김포시하성면평화공원로70번길290-97,"031-983-5095,010-8877-5333",산/민간,자동차야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,,
1380,봉봉자연관광농원,경기도용인시처인구이동면서리613-2,010-9906-2281,/민간,자동차야영장,홈페이지바로가기새창으로,온라인실시간예약,,,
1382,봉수대오토캠핑장,강원도고성군죽왕면봉수대길1,033-635-3330,해변/민간,"일반야영장,자동차야영장,카라반","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"전화,온라인실시간예약","산책로,운동장,해수욕"
1384,봉식이놀이터,경북청도군풍각면봉수길749-8,054-371-3969,숲/민간,"일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,낚시,어린이놀이시설",
1385,봉평마가리캠핑장,강원도평창군봉평면원길리555,010-9263-0452,"산,숲,계곡/민간",자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,계곡물놀이,
1387,산골펜션캠핑장,경북봉화군소천면청옥로219-18,054-673-9966,"산,숲,계곡/민간",일반야영장,여름,평일+주말,,,
1388,봉화열목어마을,경상북도봉화군석포면대현리90-5,054-674-0204,숲/지자체,일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,산책로
1389,봉황산자연휴양림야영장,전라남도여수시돌산읍신복리산391,061-643-9180,/지자체,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,전화,
1390,봉황산자연휴양림제2야영장,전라남도여수시대복길160-0봉황산자연휴양림야영장(2),061-659-4613,/지자체,일반야영장,전화,,,,
1396,부례관광지,경북고령군우곡면우곡강변길672,054-955-2332,"산,강/지자체","자동차야영장,카라반","봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,운동장,수영장"
1405,부여사나래캠핑농원,충남부여군양화면상시로151,010-6625-8260,/지자체,일반야영장,홈페이지바로가기새창으로,전화,,,
1407,부연동스카이케빈,강원도강릉시연곡면삼산리1307-2,033-662-5580,계곡/민간,"자동차야영장,글램핑","봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로,낚시"
1410,부재산방캠핑장,경남창원시마산합포구진전면미천2길148,"055-0271-0702,010-9394-0702","산,숲,계곡/민간",일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로",
1413,북캠프,충청남도공주시신풍면영정리177-4,070-8888-3005,숲/지자체,글램핑,홈페이지바로가기새창으로,전화,,,
1418,북한산캠핑장(북한산글램핑장),서울은평구북한산로232-1(진관동)북한산캠핑장,02-381-3947,숲/민간,"일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,전화,산책로
1425,불루캠핑장,충청북도단양군가곡면어의곡리113-10번지(새밭)불루펜션&캠핑,010-9457-4728,/민간,일반야영장,홈페이지바로가기새창으로,전화,,,
1427,불정자연휴양림,경상북도문경시불정동산71-1,054-552-9443,"산,숲/지자체",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"전화,온라인예약대기",
1429,Blacktree(블랙트리캠핑장),인천광역시옹진군영흥면내리1527-66,010-6775-3050,섬/민간,"일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,해수욕
1431,블루마운틴,대구광역시동구능성동산47-1,"053-853-8888,010-9859-7500",숲/민간,"자동차야영장,카라반,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,전화,
1432,블루원글램핑,경북경주시보불로391(천군동),010-2522-7047,/민간,일반야영장,홈페이지바로가기새창으로,전화,,,
1433,블루웨일글램핑,경상남도고성군삼산면두포리177-16,055-673-4994,/민간,일반야영장,홈페이지바로가기새창으로,전화,,,
1435,비로야영장(소백산비로오토파크캠핑&펜션),경상북도영주시풍기읍삼가로447-11비로야영장,"054-636-0053,010-4804-0000","숲,계곡/민간",일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로",
1436,비발디캠핑파크,강원도홍천군서면한서로1031-11,010-5203-3593,계곡/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,낚시"
1438,비비오토캠프,충청남도태안군남면신온리169-16,010-3191-3020,/민간,일반야영장,홈페이지바로가기새창으로,전화,,,
1441,비슬산숲속오토캠핑장,대구광역시달성군유가면용리산15,053-659-4400,/민간,자동차야영장,홈페이지바로가기새창으로,온라인실시간예약,,,
1446,비타민캠핑장,경기도양주시백석읍기산로440번길110-43비타민캠핑장,"산,계곡/민간",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,강/물놀이,어린이놀이시설",,
1447,비토섬신우리조트모던글램핑(비토섬오토캠핑장),경남사천시서포면비토리255-20비토섬오토캠핑장,"055-855-1176,010-8682-4243","산,숲/민간","일반야영장,카라반,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"산책로,낚시,해수욕,강/물놀이,청소년체험시설,농어촌체험시설",
1448,비학농원캠핑장,경기도파주시만월로613번길217-0,"산,숲,계곡,호수/지자체",자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"낚시,어린이놀이시설",
1449,비학산자연휴양림,경상북도포항시북구기북면탑정리산34,054-252-3275,"산,숲/자연휴양림","일반야영장,카라반","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,수상레저,낚시,해수욕"
1451,뿌리공원캠핑장,대전광역시중구안영동71-2,042-288-8300,"산,숲,계곡/지자체",자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,농어촌체험시설",
1452,사계절오토캠핑장,충청남도공주시유구읍무드리길64사계절오토캠핑장,041-841-3315,"산,숲,계곡/민간",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,낚시",
